서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,134.88,202105.0,8.0,135000.0,5.0,1993.0,강서로 532,20210715.0
서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,134.88,202105.0,12.0,135000.0,9.0,1993.0,강서로 532,
서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,164.25,202105.0,26.0,147500.0,11.0,1993.0,강서로 532,
서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,164.25,202107.0,19.0,157000.0,11.0,1993.0,강서로 532,
서울특별시 강서구 내발산동,708-1,708.0,1.0,문국,154.74,202101.0,27.0,52000.0,5.0,1998.0,강서로47가길 24,
서울특별시 강서구 내발산동,704-2,704.0,2.0,우장산타워빌,144.31,202103.0,26.0,70000.0,11.0,2002.0,우장산로4길 60,
서울특별시 강서구 내발산동,657.0,657.0,0.0,우장산힐스테이트,126.65,202101.0,3.0,152500.0,16.0,2005.0,강서로 348,
서울특별시 강서구 내발산동,657.0,657.0,0.0,우장산힐스테이트,126.65,202101.0,8.0,135500.0,2.0,2005.0,강서로 348,
서울특별시 강서구 내발산동,657.0,657.0,0.0,우장산힐스테이트,126.65,202101.0,23.0,129000.0,1.0,2005.0,강서로 348,
서울특별시 강서구 내발산동,657.0,657.0,0.0,우장산힐스테이트,126.65,202104.0,24.0,168000.0,6.0,2005.0,강서로 348,
서울특별시 강서구 내발산동,657.0,657.0,0.0,우장산힐스테이트,126.65,202105.0,12.0,148500.0,2.0,2005.0,강서로 348,
서울특별시 강서구 내발산동,657.0,657.0,0.0,우장산힐스테이트,126.65,202105.0,25.0,149500.0,2.0,2005.0,강서로 348,
서울특별시 강서구 등촌동,694.0,694.0,0.0,대림,123.72,202101.0,29.0,110000.0,2.0,1995.0,공항대로39길 100,
서울특별시 강서구 등촌동,694.0,694.0,0.0,대림,123.72,202101.0,29.0,105000.0,7.0,1995.0,공항대로39길 100,
서울특별시 강서구 등촌동,694.0,694.0,0.0,대림,123.72,202102.0,2.0,107000.0,2.0,1995.0,공항대로39길 100,
서울특별시 강서구 등촌동,694.0,694.0,0.0,대림,123.72,202104.0,25.0,105000.0,4.0,1995.0,공항대로39길 100,
서울특별시 강서구 등촌동,694.0,694.0,0.0,대림,123.72,202105.0,10.0,117900.0,7.0,1995.0,공항대로39길 100,
서울특별시 강서구 등촌동,694.0,694.0,0.0,대림,123.72,202106.0,15.0,114420.0,4.0,1995.0,공항대로39길 100,
서울특별시 강서구 등촌동,694.0,694.0,0.0,대림,123.72,202107.0,8.0,125000.0,8.0,1995.0,공항대로39길 100,
서울특별시 강서구 등촌동,691-1,691.0,1.0,동성,150.05,202101.0,12.0,104000.0,12.0,1995.0,강서로68길 108,
서울특별시 강서구 등촌동,691-1,691.0,1.0,동성,134.94,202101.0,15.0,104000.0,11.0,1995.0,강서로68길 108,
서울특별시 강서구 등촌동,715.0,715.0,0.0,등촌동아이파크,134.8836,202102.0,8.0,135000.0,18.0,2004.0,등촌로 163,
서울특별시 강서구 등촌동,715.0,715.0,0.0,등촌동아이파크,134.8836,202102.0,27.0,134000.0,6.0,2004.0,등촌로 163,
서울특별시 강서구 등촌동,715.0,715.0,0.0,등촌동아이파크,134.9883,202104.0,24.0,145000.0,9.0,2004.0,등촌로 163,
서울특별시 강서구 등촌동,715.0,715.0,0.0,등촌동아이파크,134.8836,202107.0,19.0,135000.0,2.0,2004.0,등촌로 163,
서울특별시 강서구 등촌동,715.0,715.0,0.0,등촌동아이파크,134.8836,202107.0,19.0,150000.0,14.0,2004.0,등촌로 163,
서울특별시 강서구 등촌동,660-5,660.0,5.0,삼성,156.51,202107.0,16.0,74000.0,5.0,2003.0,화곡로61길 49,
서울특별시 강서구 등촌동,676.0,676.0,0.0,태진아름,121.22,202102.0,2.0,94000.0,5.0,1995.0,등촌로53길 39,
서울특별시 강서구 방화동,819.0,819.0,0.0,개화,133.98,202103.0,2.0,97000.0,2.0,1994.0,금낭화로 167,
서울특별시 강서구 방화동,819.0,819.0,0.0,개화,133.98,202106.0,3.0,107000.0,13.0,1994.0,금낭화로 167,
서울특별시 강서구 방화동,831.0,831.0,0.0,방화4단지,134.65,202101.0,21.0,99000.0,5.0,1994.0,방화대로47가길 22,
서울특별시 강서구 방화동,831.0,831.0,0.0,방화4단지,134.65,202102.0,22.0,110000.0,7.0,1994.0,방화대로47가길 22,
